GENE_SET,GROUP_ID,SPECIES.CLUSTER,SPECIES,CLUSTER,ENSEMBL,external_gene_name,description
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000002330,BAD,BCL2 associated agonist of cell death
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000006715,VPS41,"VPS41, HOPS complex subunit"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000010404,IDS,iduronate 2-sulfatase
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000015592,STMN4,stathmin 4
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000018189,RUFY3,RUN and FYVE domain containing 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000028277,POU2F2,POU class 2 homeobox 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000034510,TMSB10,thymosin beta 10
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000034713,GABARAPL2,GABA type A receptor associated protein like 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000035862,TIMP2,TIMP metallopeptidase inhibitor 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000046653,GPM6B,glycoprotein M6B
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000047849,MAP4,microtubule associated protein 4
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000054793,ATP9A,ATPase phospholipid transporting 9A (putative)
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000067445,TRO,trophinin
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000069329,VPS35,"VPS35, retromer complex component"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000074319,TSG101,tumor susceptibility 101
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000075785,RAB7A,"RAB7A, member RAS oncogene family"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000076685,NT5C2,"5'-nucleotidase, cytosolic II"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000078018,MAP2,microtubule associated protein 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000084731,KIF3C,kinesin family member 3C
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000084764,MAPRE3,microtubule associated protein RP/EB family member 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000089737,DDX24,DEAD-box helicase 24
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000092969,TGFB2,transforming growth factor beta 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000100167,SEPT3,septin 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000101558,VAPA,VAMP associated protein A
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000102226,USP11,ubiquitin specific peptidase 11
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000102401,ARMCX3,"armadillo repeat containing, X-linked 3"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000102804,TSC22D1,TSC22 domain family member 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000103034,NDRG4,NDRG family member 4
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000104388,RAB2A,"RAB2A, member RAS oncogene family"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000104833,TUBB4A,tubulin beta 4A class IVa
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000105270,CLIP3,CAP-Gly domain containing linker protein 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000105290,APLP1,amyloid beta precursor like protein 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000105409,ATP1A3,ATPase Na+/K+ transporting subunit alpha 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000105419,MEIS3,Meis homeobox 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000105443,CYTH2,cytohesin 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000105649,RAB3A,"RAB3A, member RAS oncogene family"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000105997,HOXA3,homeobox A3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000106341,PPP1R17,protein phosphatase 1 regulatory subunit 17
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000107130,NCS1,neuronal calcium sensor 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000110697,PITPNM1,phosphatidylinositol transfer protein membrane associated 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000111540,RAB5B,"RAB5B, member RAS oncogene family"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000111897,SERINC1,serine incorporator 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000112473,SLC39A7,solute carrier family 39 member 7
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000115266,APC2,"APC2, WNT signaling pathway regulator"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000115310,RTN4,reticulon 4
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000115963,RND3,Rho family GTPase 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000121653,MAPK8IP1,mitogen-activated protein kinase 8 interacting protein 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000122068,FYTTD1,forty-two-three domain containing 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000123091,RNF11,ring finger protein 11
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000123933,MXD4,MAX dimerization protein 4
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000124194,GDAP1L1,ganglioside induced differentiation associated protein 1 like 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000127540,UQCR11,"ubiquinol-cytochrome c reductase, complex III subunit XI"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000128524,ATP6V1F,ATPase H+ transporting V1 subunit F
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000128656,CHN1,chimerin 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000129946,SHC2,SHC adaptor protein 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000129951,PLPPR3,phospholipid phosphatase related 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000130511,SSBP4,single stranded DNA binding protein 4
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000130558,OLFM1,olfactomedin 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000130770,ATPIF1,ATPase inhibitory factor 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000130827,PLXNA3,plexin A3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000130985,UBA1,ubiquitin like modifier activating enzyme 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000131100,ATP6V1E1,ATPase H+ transporting V1 subunit E1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000131116,ZNF428,zinc finger protein 428
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000131966,ACTR10,actin-related protein 10 homolog
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000132471,WBP2,WW domain binding protein 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000133134,BEX2,brain expressed X-linked 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000133872,SARAF,store-operated calcium entry associated regulatory factor
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000134313,KIDINS220,kinase D interacting substrate 220
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000135720,DYNC1LI2,dynein cytoplasmic 1 light intermediate chain 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000136295,TTYH3,tweety family member 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000136485,DCAF7,DDB1 and CUL4 associated factor 7
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000136603,SKIL,SKI like proto-oncogene
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000136854,STXBP1,syntaxin binding protein 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000136888,ATP6V1G1,ATPase H+ transporting V1 subunit G1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000137207,YIPF3,Yip1 domain family member 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000137285,TUBB2B,tubulin beta 2B class IIb
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000137312,FLOT1,flotillin 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000137343,ATAT1,alpha tubulin acetyltransferase 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000138078,PREPL,prolyl endopeptidase-like
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000138448,ITGAV,integrin subunit alpha V
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000138760,SCARB2,scavenger receptor class B member 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000139112,GABARAPL1,GABA type A receptor associated protein like 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000139613,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000139636,LMBR1L,limb development membrane protein 1 like
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000140941,MAP1LC3B,microtubule associated protein 1 light chain 3 beta
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000141504,SAT2,spermidine/spermine N1-acetyltransferase family member 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000142156,COL6A1,collagen type VI alpha 1 chain
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000142208,AKT1,AKT serine/threonine kinase 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000143153,ATP1B1,ATPase Na+/K+ transporting subunit beta 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000143590,EFNA3,ephrin A3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000143612,C1orf43,chromosome 1 open reading frame 43
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000143862,ARL8A,ADP ribosylation factor like GTPase 8A
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000143995,MEIS1,Meis homeobox 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000145284,SCD5,stearoyl-CoA desaturase 5
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000145495,MARCH6,membrane associated ring-CH-type finger 6
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000146223,RPL7L1,ribosomal protein L7 like 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000148798,INA,internexin neuronal intermediate filament protein alpha
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000149557,FEZ1,fasciculation and elongation protein zeta 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000149809,TM7SF2,transmembrane 7 superfamily member 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000150625,GPM6A,glycoprotein M6A
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000150991,UBC,ubiquitin C
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000154277,UCHL1,ubiquitin C-terminal hydrolase L1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000155366,RHOC,ras homolog family member C
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000156515,HK1,hexokinase 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000156639,ZFAND3,zinc finger AN1-type containing 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000157514,TSC22D3,TSC22 domain family member 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000159713,TPPP3,tubulin polymerization promoting protein family member 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000159842,ABR,active BCR-related
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000160058,BSDC1,BSD domain containing 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000160469,BRSK1,BR serine/threonine kinase 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000161013,MGAT4B,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000162188,GNG3,G protein subunit gamma 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000163479,SSR2,signal sequence receptor subunit 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000163539,CLASP2,cytoplasmic linker associated protein 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000164054,SHISA5,shisa family member 5
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000164713,BRI3,brain protein I3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000164733,CTSB,cathepsin B
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000166681,BEX3,brain expressed X-linked 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000166794,PPIB,peptidylprolyl isomerase B
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000166848,TERF2IP,TERF2 interacting protein
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000167081,PBX3,PBX homeobox 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000167178,ISLR2,immunoglobulin superfamily containing leucine rich repeat 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000167552,TUBA1A,tubulin alpha 1a
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000167654,ATCAY,"ATCAY, caytaxin"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000167671,UBXN6,UBX domain protein 6
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000168000,BSCL2,"BSCL2, seipin lipid droplet biogenesis associated"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000168209,DDIT4,DNA damage inducible transcript 4
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000168256,NKIRAS2,NFKB inhibitor interacting Ras like 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000168280,KIF5C,kinesin family member 5C
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000170004,CHD3,chromodomain helicase DNA binding protein 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000170043,TRAPPC1,trafficking protein particle complex 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000170142,UBE2E1,ubiquitin conjugating enzyme E2 E1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000170759,KIF5B,kinesin family member 5B
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000170899,GSTA4,glutathione S-transferase alpha 4
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000171130,ATP6V0E2,ATPase H+ transporting V0 subunit e2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000172354,GNB2,G protein subunit beta 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000173511,VEGFB,vascular endothelial growth factor B
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000173812,EIF1,eukaryotic translation initiation factor 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000175582,RAB6A,"RAB6A, member RAS oncogene family"
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000176871,WSB2,WD repeat and SOCS box containing 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000177885,GRB2,growth factor receptor bound protein 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000178719,GRINA,glutamate ionotropic receptor NMDA type subunit associated protein 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000179010,MRFAP1,Morf4 family associated protein 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000179222,MAGED1,MAGE family member D1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000180879,SSR4,signal sequence receptor subunit 4
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000181789,COPG1,coatomer protein complex subunit gamma 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000182197,EXT1,exostosin glycosyltransferase 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000184347,SLIT3,slit guidance ligand 3
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000184432,COPB2,coatomer protein complex subunit beta 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000185883,ATP6V0C,ATPase H+ transporting V0 subunit c
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000186591,UBE2H,ubiquitin conjugating enzyme E2 H
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000188322,SBK1,SH3 domain binding kinase 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000196405,EVL,Enah/Vasp-like
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000198728,LDB1,LIM domain binding 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000198961,PJA2,praja ring finger ubiquitin ligase 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000204310,AGPAT1,1-acylglycerol-3-phosphate O-acyltransferase 1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000205336,ADGRG1,adhesion G protein-coupled receptor G1
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000213420,GPC2,glypican 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000213722,DDAH2,dimethylarginine dimethylaminohydrolase 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000219200,RNASEK,ribonuclease K
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000240694,PNMA2,paraneoplastic Ma antigen 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000243279,PRAF2,PRA1 domain family member 2
HQ_TPMRANGE50,GROUP_2,H3,human,3,ENSG00000277586,NEFL,neurofilament light
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000000056,Narf,nuclear prelamin A recognition factor
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000000567,Sox9,SRY (sex determining region Y)-box 9
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000000631,Myo18a,myosin XVIIIA
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000000690,Hoxb6,homeobox B6
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000000711,Rab5b,"RAB5B, member RAS oncogene family"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000000823,Zfp512b,zinc finger protein 512B
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000000902,Smarcb1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000001248,Gramd1a,GRAM domain containing 1A
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000001270,Ckb,"creatine kinase, brain"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000001289,Pfdn5,prefoldin 5
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000001441,Npepps,aminopeptidase puromycin sensitive
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000001729,Akt1,thymoma viral proto-oncogene 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000001794,Capns1,"calpain, small subunit 1"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000002332,Dhrs1,dehydrogenase/reductase (SDR family) member 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000002580,Mien1,migration and invasion enhancer 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000003031,Cdkn1b,cyclin-dependent kinase inhibitor 1B
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000003161,Sri,sorcin
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000003166,Dgcr2,DiGeorge syndrome critical region gene 2
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000003233,Dvl3,dishevelled segment polarity protein 3
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000003269,Cyth2,cytohesin 2
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000003410,Elavl3,"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 3 (Hu antigen C)"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000004394,Tmed4,transmembrane p24 trafficking protein 4
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000004798,Ulk2,unc-51 like kinase 2
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000004937,Sgta,"small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000005371,Fbxo11,F-box protein 11
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000005417,Mprip,myosin phosphatase Rho interacting protein
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000005447,Pafah1b3,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 3"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000005514,Por,P450 (cytochrome) oxidoreductase
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000006575,Rundc3a,RUN domain containing 3A
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000006736,Tspan31,tetraspanin 31
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000006941,Eif1b,eukaryotic translation initiation factor 1B
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000007564,Ppp2r1a,"protein phosphatase 2, regulatory subunit A, alpha"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000008036,Ap2s1,"adaptor-related protein complex 2, sigma 1 subunit"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000008348,Ubc,ubiquitin C
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000008393,Carhsp1,calcium regulated heat stable protein 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000009549,Srp14,signal recognition particle 14
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000013921,Clip3,CAP-GLY domain containing linker protein 3
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000014601,Strip1,striatin interacting protein 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000014837,4931428F04Rik,RIKEN cDNA 4931428F04 gene
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000015094,Npdc1,"neural proliferation, differentiation and control 1"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000015291,Gdi1,guanosine diphosphate (GDP) dissociation inhibitor 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000015488,Cacfd1,calcium channel flower domain containing 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000015837,Sqstm1,sequestosome 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000016541,Atxn10,ataxin 10
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000017144,Rnd3,Rho family GTPase 3
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000017781,Pitpna,"phosphatidylinositol transfer protein, alpha"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000017943,Gdap1l1,ganglioside-induced differentiation-associated protein 1-like 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000018395,Kif3a,kinesin family member 3A
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000018567,Gabarap,gamma-aminobutyric acid receptor associated protein
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000018846,Pank3,pantothenate kinase 3
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000019124,Scrn1,secernin 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000019173,Rab5c,"RAB5C, member RAS oncogene family"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000019210,Atp6v1e1,"ATPase, H+ transporting, lysosomal V1 subunit E1"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000019505,Ubb,ubiquitin B
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000019578,Ubxn6,UBX domain protein 6
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000019843,Fyn,Fyn proto-oncogene
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000019868,Vta1,vesicle (multivesicular body) trafficking 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000019877,Serinc1,serine incorporator 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000019923,Zwint,ZW10 interactor
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000019998,Stx7,syntaxin 7
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000020271,Fbxw11,F-box and WD-40 domain protein 11
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000020300,Cpeb4,cytoplasmic polyadenylation element binding protein 4
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000020340,Cyfip2,cytoplasmic FMR1 interacting protein 2
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000020366,Mapk9,mitogen-activated protein kinase 9
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000020451,Limk2,LIM motif-containing protein kinase 2
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000020601,Trib2,tribbles pseudokinase 2
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000020610,Amz2,archaelysin family metallopeptidase 2
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000020612,Prkar1a,"protein kinase, cAMP dependent regulatory, type I, alpha"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000020668,Kif3c,kinesin family member 3C
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000020671,Rab10,"RAB10, member RAS oncogene family"
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000020823,Sec14l1,SEC14-like lipid binding 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000021066,Atl1,atlastin GTPase 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000021071,Trim9,tripartite motif-containing 9
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000021072,Tmx1,thioredoxin-related transmembrane protein 1
HQ_TPMRANGE50,GROUP_2,M2,mouse,2,ENSMUSG00000021076,Actr10,ARP10 actin-related protein 10
